,tiempoEnvio,tiempoRecepcion,tiempoServer,estado,accion,recibido
856,1658418825922,1658418825966.0,1658418825948.0,b'\xfa\xfb\xfa\xed\xbe\xa6\xf9\xf9\xfb\xf7\xf1\xdc\xf9\xf9\xfd\xfb\xf4\xf2\xf9\xfa\xff\xfe\xf7\xf4\xf9\xf8\xfe\xfd\xf7\xf6\xf9\xf8\xfc\xfb\xf6\xf6\xec\xf9\xfc\xfa\xf7\xf7\xa3\xfa\xfc\xfb\xfa\xf9',0.0,True
857,1658418825984,,,b'\xfa\xfb\xfa\xed\xbe\xa6\xf9\xf9\xfb\xf7\xf1\xdc\xf9\xf9\xfd\xfb\xf4\xf2\xf9\xfa\xff\xfe\xf7\xf4\xf9\xf8\xfe\xfd\xf7\xf6\xf9\xf8\xfc\xfb\xf6\xf6\xec\xf9\xfc\xfa\xf7\xf7\xa3\xfa\xfc\xfb\xfa\xf9',,False
858,1658418825946,1658418826060.0,1658418826051.0,b'\xfa\xfb\xfa\xed\xbe\xa6\xf9\xf9\xfb\xf7\xf1\xdc\xf9\xf9\xfd\xfb\xf4\xf2\xf9\xfa\xff\xfe\xf7\xf4\xf9\xf8\xfe\xfd\xf7\xf6\xf9\xf8\xfc\xfb\xf6\xf6\xec\xf9\xfc\xfa\xf7\xf7\xa3\xfa\xfc\xfb\xfa\xf9',0.0,True
859,1658418826080,,,b'\xfa\xfb\xfa\xed\xbe\xa6\xf9\xf9\xfb\xf7\xf1\xdc\xf9\xf9\xfd\xfb\xf4\xf2\xf9\xfa\xff\xfe\xf7\xf4\xf9\xf8\xfe\xfd\xf7\xf6\xf9\xf8\xfc\xfb\xf6\xf6\xec\xf9\xfc\xfa\xf7\xf7\xa3\xfa\xfc\xfb\xfa\xf9',,False
860,1658418825984,1658418826091.0,1658418826056.0,b'\xfa\xfb\xfa\xed\xbe\xa6\xf9\xf9\xfb\xf7\xf1\xdc\xf9\xf9\xfd\xfb\xf4\xf2\xf9\xfa\xff\xfe\xf7\xf4\xf9\xf8\xfe\xfd\xf7\xf6\xf9\xf8\xfc\xfb\xf6\xf6\xec\xf9\xfc\xfa\xf7\xf7\xa3\xfa\xfc\xfb\xfa\xf9',0.0,True
861,1658418826153,,,b'\xfa\xfb\xfa\xed\xbe\xa6\xf9\xf9\xfb\xf7\xf1\xdc\xf9\xf9\xfd\xfb\xf4\xf2\xf9\xfa\xff\xfe\xf7\xf4\xf9\xf8\xfe\xfd\xf7\xf6\xf9\xf8\xfc\xfb\xf6\xf6\xec\xf9\xfc\xfa\xf7\xf7\xa3\xfa\xfc\xfb\xfa\xf9',,False
862,1658418826080,1658418826370.0,1658418826189.0,b'\xfa\xfb\xfa\xed\xbe\xa6\xf9\xf9\xfb\xf7\xf1\xdc\xf9\xf9\xfd\xfb\xf4\xf2\xf9\xfa\xff\xfe\xf7\xf4\xf9\xf8\xfe\xfd\xf7\xf6\xf9\xf8\xfc\xfb\xf6\xf6\xec\xf9\xfc\xfa\xf7\xf7\xa3\xfa\xfc\xfb\xfa\xf9',0.0,True
863,1658418826461,,,b'\xf9\xfb\xf8\xdd\xb2\xa6\xf9\xf9\xfb\xf7\xf1\xc9\xf9\xf9\xfd\xfb\xf3\xf3\xf9\xfa\xff\xfd\xf7\xf5\xf7\xf8\xfe\xfd\xf7\xf5\xf8\xf7\xfb\xfa\xf5\xf6\xf9\xfa\xfc\xfb\xf8\xf7\xfa\xfa\xfc\xfb\xfa\xf9',,False
864,1658418826153,1658418826601.0,1658418826194.0,b'\xf9\xfb\xf8\xdd\xb2\xa6\xf9\xf9\xfb\xf7\xf1\xc9\xf9\xf9\xfd\xfb\xf3\xf3\xf9\xfa\xff\xfd\xf7\xf5\xf7\xf8\xfe\xfd\xf7\xf5\xf8\xf7\xfb\xfa\xf5\xf6\xf9\xfa\xfc\xfb\xf8\xf7\xfa\xfa\xfc\xfb\xfa\xf9',0.0,True
865,1658418826669,,,b'\xf9\xfb\xf8\xdd\xb2\xa6\xf9\xf9\xfb\xf7\xf1\xc9\xf9\xf9\xfd\xfb\xf3\xf3\xf9\xfa\xff\xfd\xf7\xf5\xf7\xf8\xfe\xfd\xf7\xf5\xf8\xf7\xfb\xfa\xf5\xf6\xf9\xfa\xfc\xfb\xf8\xf7\xfa\xfa\xfc\xfb\xfa\xf9',,False
866,1658418826461,1658418826670.0,1658418826485.0,b'\xf9\xfb\xf8\xdd\xb2\xa6\xf9\xf9\xfb\xf7\xf1\xc9\xf9\xf9\xfd\xfb\xf3\xf3\xf9\xfa\xff\xfd\xf7\xf5\xf7\xf8\xfe\xfd\xf7\xf5\xf8\xf7\xfb\xfa\xf5\xf6\xf9\xfa\xfc\xfb\xf8\xf7\xfa\xfa\xfc\xfb\xfa\xf9',0.0,True
867,1658418826780,,,b'\xf9\xfb\xf8\xdd\xb2\xa6\xf9\xf9\xfb\xf7\xf1\xc9\xf9\xf9\xfd\xfb\xf3\xf3\xf9\xfa\xff\xfd\xf7\xf5\xf7\xf8\xfe\xfd\xf7\xf5\xf8\xf7\xfb\xfa\xf5\xf6\xf9\xfa\xfc\xfb\xf8\xf7\xfa\xfa\xfc\xfb\xfa\xf9',,False
868,1658418826669,1658418826940.0,1658418826731.0,b'\xf9\xfb\xf8\xdd\xb2\xa6\xf9\xf9\xfb\xf7\xf1\xc9\xf9\xf9\xfd\xfb\xf3\xf3\xf9\xfa\xff\xfd\xf7\xf5\xf7\xf8\xfe\xfd\xf7\xf5\xf8\xf7\xfb\xfa\xf5\xf6\xf9\xfa\xfc\xfb\xf8\xf7\xfa\xfa\xfc\xfb\xfa\xf9',0.0,True
869,1658418830481,,,b'\xfe\xfe\xd0\xf2\xf5\xf4\xff\xdc\xc9\xf7\xf2\xf2\x99\xca\xf1\xfc\xf6\xf3\xe8\xb4\xfb\xfb\xf5\xf2\xfc\x98\xf6\xf8\xf4\xee\xf4\x9d\xe1\xf6\xf5\xf1\xf7\xd0\x9c\xf9\xf9\xf6\xff\xeb\x99\xfe\xff\xfd',,False
870,1658418830481,1658418830530.0,1658418830505.0,b'\xfe\xfe\xd0\xf2\xf5\xf4\xff\xdc\xc9\xf7\xf2\xf2\x99\xca\xf1\xfc\xf6\xf3\xe8\xb4\xfb\xfb\xf5\xf2\xfc\x98\xf6\xf8\xf4\xee\xf4\x9d\xe1\xf6\xf5\xf1\xf7\xd0\x9c\xf9\xf9\xf6\xff\xeb\x99\xfe\xff\xfd',0.0,True
871,1658418830660,,,b'\xfe\xfe\xd0\xf2\xf5\xf4\xff\xdc\xc9\xf7\xf2\xf2\x99\xca\xf1\xfc\xf6\xf3\xe8\xb4\xfb\xfb\xf5\xf2\xfc\x98\xf6\xf8\xf4\xee\xf4\x9d\xe1\xf6\xf5\xf1\xf7\xd0\x9c\xf9\xf9\xf6\xff\xeb\x99\xfe\xff\xfd',,False
872,1658418830660,1658418830780.0,1658418830684.0,b'\xfe\xfe\xd0\xf2\xf5\xf4\xff\xdc\xc9\xf7\xf2\xf2\x99\xca\xf1\xfc\xf6\xf3\xe8\xb4\xfb\xfb\xf5\xf2\xfc\x98\xf6\xf8\xf4\xee\xf4\x9d\xe1\xf6\xf5\xf1\xf7\xd0\x9c\xf9\xf9\xf6\xff\xeb\x99\xfe\xff\xfd',0.0,True
873,1658418830940,,,b'\xfe\xfe\xd0\xf2\xf5\xf4\xff\xdc\xc9\xf7\xf2\xf2\x99\xca\xf1\xfc\xf6\xf3\xe8\xb4\xfb\xfb\xf5\xf2\xfc\x98\xf6\xf8\xf4\xee\xf4\x9d\xe1\xf6\xf5\xf1\xf7\xd0\x9c\xf9\xf9\xf6\xff\xeb\x99\xfe\xff\xfd',,False
